pair_id,gsd_ref_m,displacement_m,displacement_px,direction_deg,contradicted,verdict,verified,weak,no_evidence
site_ohrc_m1363141432re_w02_t,1.245,10.0,8.032,342.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,10.0,8.032,142.2,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,10.0,8.032,156.9,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,10.0,8.032,188.6,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,20.0,16.064,303.3,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,20.0,16.064,73.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,20.0,16.064,302.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,20.0,16.064,256.9,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,20.0,16.064,295.4,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,20.0,16.064,147.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,20.0,16.064,128.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,20.0,16.064,5.4,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,50.0,40.161,295.1,True,contradicted,0,56,8
site_ohrc_m1363141432re_w02_t,1.245,50.0,40.161,156.5,True,contradicted,0,56,8
site_ohrc_m1363141432re_w02_t,1.245,50.0,40.161,30.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,50.0,40.161,77.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,50.0,40.161,167.3,True,contradicted,0,56,8
site_ohrc_m1363141432re_w02_t,1.245,50.0,40.161,221.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w02_t,1.245,50.0,40.161,210.8,True,contradicted,0,59,5
site_ohrc_m1363141432re_w02_t,1.245,50.0,40.161,289.6,True,contradicted,0,56,8
site_ohrc_m1363141432re_w02_t,1.245,100.0,80.321,211.9,True,contradicted,0,49,15
site_ohrc_m1363141432re_w02_t,1.245,100.0,80.321,273.0,True,contradicted,0,56,8
site_ohrc_m1363141432re_w02_t,1.245,100.0,80.321,255.7,True,contradicted,0,56,8
site_ohrc_m1363141432re_w02_t,1.245,100.0,80.321,261.4,True,contradicted,0,56,8
site_ohrc_m1363141432re_w02_t,1.245,100.0,80.321,0.5,True,contradicted,0,56,8
site_ohrc_m1363141432re_w02_t,1.245,100.0,80.321,311.1,True,contradicted,0,49,15
site_ohrc_m1363141432re_w02_t,1.245,100.0,80.321,320.1,True,contradicted,0,49,15
site_ohrc_m1363141432re_w02_t,1.245,100.0,80.321,169.1,True,contradicted,0,56,8
site_ohrc_m1363141432re_w02_t,1.245,200.0,160.643,67.4,True,contradicted,0,42,22
site_ohrc_m1363141432re_w02_t,1.245,200.0,160.643,40.6,True,contradicted,0,36,28
site_ohrc_m1363141432re_w02_t,1.245,200.0,160.643,170.9,True,contradicted,0,40,24
site_ohrc_m1363141432re_w02_t,1.245,200.0,160.643,176.2,True,contradicted,0,40,24
site_ohrc_m1363141432re_w02_t,1.245,200.0,160.643,8.7,True,contradicted,0,48,16
site_ohrc_m1363141432re_w02_t,1.245,200.0,160.643,48.3,True,contradicted,0,37,27
site_ohrc_m1363141432re_w02_t,1.245,200.0,160.643,146.1,True,contradicted,0,42,22
site_ohrc_m1363141432re_w02_t,1.245,200.0,160.643,154.8,True,contradicted,0,42,22
site_ohrc_m1363141432re_w03_t,1.245,0.0,0.0,166.0,False,agrees,63,1,0
site_ohrc_m1363141432re_w03_t,1.245,0.0,0.0,237.3,False,agrees,63,1,0
site_ohrc_m1363141432re_w03_t,1.245,1.0,0.803,317.6,False,agrees,62,2,0
site_ohrc_m1363141432re_w03_t,1.245,1.0,0.803,54.0,False,agrees,62,2,0
site_ohrc_m1363141432re_w03_t,1.245,1.0,0.803,94.8,False,agrees,64,0,0
site_ohrc_m1363141432re_w03_t,1.245,1.0,0.803,144.1,False,agrees,61,3,0
site_ohrc_m1363141432re_w03_t,1.245,1.0,0.803,22.6,False,agrees,62,2,0
site_ohrc_m1363141432re_w03_t,1.245,1.0,0.803,130.5,False,agrees,62,2,0
site_ohrc_m1363141432re_w03_t,1.245,1.0,0.803,43.0,False,agrees,62,2,0
site_ohrc_m1363141432re_w03_t,1.245,1.0,0.803,192.1,False,agrees,60,4,0
site_ohrc_m1363141432re_w03_t,1.245,2.0,1.606,156.5,False,agrees,48,16,0
site_ohrc_m1363141432re_w03_t,1.245,2.0,1.606,335.1,False,agrees,53,11,0
site_ohrc_m1363141432re_w03_t,1.245,2.0,1.606,251.1,False,agrees,47,17,0
site_ohrc_m1363141432re_w03_t,1.245,2.0,1.606,202.1,False,agrees,45,19,0
site_ohrc_m1363141432re_w03_t,1.245,2.0,1.606,192.7,False,agrees,52,12,0
site_ohrc_m1363141432re_w03_t,1.245,2.0,1.606,118.5,False,agrees,52,12,0
site_ohrc_m1363141432re_w03_t,1.245,2.0,1.606,96.6,False,agrees,62,2,0
site_ohrc_m1363141432re_w03_t,1.245,2.0,1.606,110.1,False,agrees,52,12,0
site_ohrc_m1363141432re_w03_t,1.245,3.0,2.41,223.9,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,3.0,2.41,217.3,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,3.0,2.41,130.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,3.0,2.41,25.3,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,3.0,2.41,149.6,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,3.0,2.41,317.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,3.0,2.41,332.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,3.0,2.41,236.9,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,5.0,4.016,341.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,5.0,4.016,262.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,5.0,4.016,138.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,5.0,4.016,107.6,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,5.0,4.016,345.3,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,5.0,4.016,315.3,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,5.0,4.016,227.1,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,5.0,4.016,336.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,10.0,8.032,23.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,10.0,8.032,126.6,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,10.0,8.032,180.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,10.0,8.032,228.2,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,10.0,8.032,151.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,10.0,8.032,261.6,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,10.0,8.032,150.4,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,10.0,8.032,176.4,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,20.0,16.064,151.3,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,20.0,16.064,359.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,20.0,16.064,79.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,20.0,16.064,163.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,20.0,16.064,19.1,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,20.0,16.064,244.1,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,20.0,16.064,93.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,20.0,16.064,256.3,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,50.0,40.161,181.9,True,contradicted,0,56,8
site_ohrc_m1363141432re_w03_t,1.245,50.0,40.161,271.3,True,contradicted,0,56,8
site_ohrc_m1363141432re_w03_t,1.245,50.0,40.161,193.3,True,contradicted,0,56,8
site_ohrc_m1363141432re_w03_t,1.245,50.0,40.161,183.9,True,contradicted,0,56,8
site_ohrc_m1363141432re_w03_t,1.245,50.0,40.161,118.2,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,50.0,40.161,135.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w03_t,1.245,50.0,40.161,147.7,True,contradicted,0,56,8
site_ohrc_m1363141432re_w03_t,1.245,50.0,40.161,175.1,True,contradicted,0,56,8
site_ohrc_m1363141432re_w03_t,1.245,100.0,80.321,294.1,True,contradicted,0,56,8
site_ohrc_m1363141432re_w03_t,1.245,100.0,80.321,106.1,True,contradicted,0,56,8
site_ohrc_m1363141432re_w03_t,1.245,100.0,80.321,98.2,True,contradicted,0,56,8
site_ohrc_m1363141432re_w03_t,1.245,100.0,80.321,27.1,True,contradicted,0,56,8
site_ohrc_m1363141432re_w03_t,1.245,100.0,80.321,75.1,True,contradicted,0,56,8
site_ohrc_m1363141432re_w03_t,1.245,100.0,80.321,15.6,True,contradicted,0,56,8
site_ohrc_m1363141432re_w03_t,1.245,100.0,80.321,262.6,True,contradicted,0,56,8
site_ohrc_m1363141432re_w03_t,1.245,100.0,80.321,149.9,True,contradicted,0,56,8
site_ohrc_m1363141432re_w03_t,1.245,200.0,160.643,191.5,True,contradicted,0,35,29
site_ohrc_m1363141432re_w03_t,1.245,200.0,160.643,250.7,True,contradicted,0,35,29
site_ohrc_m1363141432re_w03_t,1.245,200.0,160.643,18.1,True,contradicted,0,42,22
site_ohrc_m1363141432re_w03_t,1.245,200.0,160.643,89.5,True,contradicted,0,48,16
site_ohrc_m1363141432re_w03_t,1.245,200.0,160.643,33.0,True,contradicted,0,42,22
site_ohrc_m1363141432re_w03_t,1.245,200.0,160.643,192.3,True,contradicted,0,35,29
site_ohrc_m1363141432re_w03_t,1.245,200.0,160.643,225.4,True,contradicted,0,36,28
site_ohrc_m1363141432re_w03_t,1.245,200.0,160.643,4.1,True,contradicted,0,48,16
site_ohrc_m1363141432re_w04_t,1.245,0.0,0.0,15.4,False,agrees,64,0,0
site_ohrc_m1363141432re_w04_t,1.245,0.0,0.0,54.4,False,agrees,64,0,0
site_ohrc_m1363141432re_w04_t,1.245,1.0,0.803,15.3,False,agrees,64,0,0
site_ohrc_m1363141432re_w04_t,1.245,1.0,0.803,296.6,False,agrees,63,1,0
site_ohrc_m1363141432re_w04_t,1.245,1.0,0.803,44.0,False,agrees,64,0,0
site_ohrc_m1363141432re_w04_t,1.245,1.0,0.803,162.8,False,agrees,64,0,0
site_ohrc_m1363141432re_w04_t,1.245,1.0,0.803,52.0,False,agrees,64,0,0
site_ohrc_m1363141432re_w04_t,1.245,1.0,0.803,113.4,False,agrees,64,0,0
site_ohrc_m1363141432re_w04_t,1.245,1.0,0.803,299.5,False,agrees,62,2,0
site_ohrc_m1363141432re_w04_t,1.245,1.0,0.803,327.1,False,agrees,64,0,0
site_ohrc_m1363141432re_w04_t,1.245,2.0,1.606,110.4,False,agrees,54,10,0
site_ohrc_m1363141432re_w04_t,1.245,2.0,1.606,83.3,False,agrees,61,3,0
site_ohrc_m1363141432re_w04_t,1.245,2.0,1.606,108.8,False,agrees,56,8,0
site_ohrc_m1363141432re_w04_t,1.245,2.0,1.606,5.5,False,agrees,59,5,0
site_ohrc_m1363141432re_w04_t,1.245,2.0,1.606,288.5,False,agrees,51,13,0
site_ohrc_m1363141432re_w04_t,1.245,2.0,1.606,17.9,False,agrees,53,11,0
site_ohrc_m1363141432re_w04_t,1.245,2.0,1.606,283.9,False,agrees,59,5,0
site_ohrc_m1363141432re_w04_t,1.245,2.0,1.606,237.6,False,agrees,50,14,0
site_ohrc_m1363141432re_w04_t,1.245,3.0,2.41,102.9,False,agrees,39,25,0
site_ohrc_m1363141432re_w04_t,1.245,3.0,2.41,284.0,False,agrees,32,32,0
site_ohrc_m1363141432re_w04_t,1.245,3.0,2.41,292.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,3.0,2.41,287.9,False,unconfirmed,21,43,0
site_ohrc_m1363141432re_w04_t,1.245,3.0,2.41,124.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,3.0,2.41,34.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,3.0,2.41,72.2,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,3.0,2.41,31.6,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,5.0,4.016,141.4,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,5.0,4.016,76.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,5.0,4.016,67.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,5.0,4.016,303.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,5.0,4.016,190.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,5.0,4.016,280.2,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,5.0,4.016,50.1,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,5.0,4.016,321.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,10.0,8.032,78.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,10.0,8.032,194.6,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,10.0,8.032,54.2,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,10.0,8.032,198.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,10.0,8.032,245.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,10.0,8.032,30.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,10.0,8.032,322.9,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,10.0,8.032,180.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,20.0,16.064,190.9,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,20.0,16.064,292.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,20.0,16.064,310.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,20.0,16.064,36.4,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,20.0,16.064,218.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,20.0,16.064,189.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,20.0,16.064,211.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,20.0,16.064,77.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,50.0,40.161,276.9,True,contradicted,0,56,8
site_ohrc_m1363141432re_w04_t,1.245,50.0,40.161,302.5,True,contradicted,0,56,8
site_ohrc_m1363141432re_w04_t,1.245,50.0,40.161,134.9,True,contradicted,0,62,2
site_ohrc_m1363141432re_w04_t,1.245,50.0,40.161,270.1,True,contradicted,0,56,8
site_ohrc_m1363141432re_w04_t,1.245,50.0,40.161,155.3,True,contradicted,0,56,8
site_ohrc_m1363141432re_w04_t,1.245,50.0,40.161,302.0,True,contradicted,0,56,8
site_ohrc_m1363141432re_w04_t,1.245,50.0,40.161,73.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,50.0,40.161,54.9,True,contradicted,0,64,0
site_ohrc_m1363141432re_w04_t,1.245,100.0,80.321,48.1,True,contradicted,0,49,15
site_ohrc_m1363141432re_w04_t,1.245,100.0,80.321,197.8,True,contradicted,0,56,8
site_ohrc_m1363141432re_w04_t,1.245,100.0,80.321,152.6,True,contradicted,0,56,8
site_ohrc_m1363141432re_w04_t,1.245,100.0,80.321,42.7,True,contradicted,0,49,15
site_ohrc_m1363141432re_w04_t,1.245,100.0,80.321,171.5,True,contradicted,0,56,8
site_ohrc_m1363141432re_w04_t,1.245,100.0,80.321,189.4,True,contradicted,0,56,8
site_ohrc_m1363141432re_w04_t,1.245,100.0,80.321,91.4,True,contradicted,0,56,8
site_ohrc_m1363141432re_w04_t,1.245,100.0,80.321,243.3,True,contradicted,0,49,15
site_ohrc_m1363141432re_w04_t,1.245,200.0,160.643,136.7,True,contradicted,0,36,28
site_ohrc_m1363141432re_w04_t,1.245,200.0,160.643,284.1,True,contradicted,0,40,24
site_ohrc_m1363141432re_w04_t,1.245,200.0,160.643,292.1,True,contradicted,0,36,28
site_ohrc_m1363141432re_w04_t,1.245,200.0,160.643,195.9,True,contradicted,0,35,29
site_ohrc_m1363141432re_w04_t,1.245,200.0,160.643,255.2,True,contradicted,0,35,29
site_ohrc_m1363141432re_w04_t,1.245,200.0,160.643,238.3,True,contradicted,0,42,22
site_ohrc_m1363141432re_w04_t,1.245,200.0,160.643,65.2,True,contradicted,0,42,22
site_ohrc_m1363141432re_w04_t,1.245,200.0,160.643,98.0,True,contradicted,0,48,16
site_ohrc_m1363141432re_w05_t,1.245,0.0,0.0,128.6,False,agrees,64,0,0
site_ohrc_m1363141432re_w05_t,1.245,0.0,0.0,85.3,False,agrees,64,0,0
site_ohrc_m1363141432re_w05_t,1.245,1.0,0.803,180.5,False,agrees,64,0,0
site_ohrc_m1363141432re_w05_t,1.245,1.0,0.803,145.3,False,agrees,64,0,0
site_ohrc_m1363141432re_w05_t,1.245,1.0,0.803,356.4,False,agrees,64,0,0
site_ohrc_m1363141432re_w05_t,1.245,1.0,0.803,186.0,False,agrees,64,0,0
site_ohrc_m1363141432re_w05_t,1.245,1.0,0.803,114.6,False,agrees,64,0,0
site_ohrc_m1363141432re_w05_t,1.245,1.0,0.803,318.8,False,agrees,64,0,0
site_ohrc_m1363141432re_w05_t,1.245,1.0,0.803,57.7,False,agrees,64,0,0
site_ohrc_m1363141432re_w05_t,1.245,1.0,0.803,40.9,False,agrees,64,0,0
site_ohrc_m1363141432re_w05_t,1.245,2.0,1.606,89.0,False,agrees,64,0,0
site_ohrc_m1363141432re_w05_t,1.245,2.0,1.606,273.6,False,agrees,64,0,0
site_ohrc_m1363141432re_w05_t,1.245,2.0,1.606,111.7,False,agrees,52,12,0
site_ohrc_m1363141432re_w05_t,1.245,2.0,1.606,82.3,False,agrees,63,1,0
site_ohrc_m1363141432re_w05_t,1.245,2.0,1.606,62.3,False,agrees,53,11,0
site_ohrc_m1363141432re_w05_t,1.245,2.0,1.606,228.3,False,agrees,57,7,0
site_ohrc_m1363141432re_w05_t,1.245,2.0,1.606,202.1,False,agrees,58,6,0
site_ohrc_m1363141432re_w05_t,1.245,2.0,1.606,25.8,False,agrees,54,10,0
site_ohrc_m1363141432re_w05_t,1.245,3.0,2.41,14.2,False,unconfirmed,18,46,0
site_ohrc_m1363141432re_w05_t,1.245,3.0,2.41,33.3,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,3.0,2.41,65.2,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,3.0,2.41,65.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,3.0,2.41,106.5,False,unconfirmed,25,39,0
site_ohrc_m1363141432re_w05_t,1.245,3.0,2.41,287.6,False,unconfirmed,23,41,0
site_ohrc_m1363141432re_w05_t,1.245,3.0,2.41,119.4,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,3.0,2.41,220.9,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,5.0,4.016,28.6,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,5.0,4.016,205.2,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,5.0,4.016,179.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,5.0,4.016,245.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,5.0,4.016,67.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,5.0,4.016,79.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,5.0,4.016,38.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,5.0,4.016,81.1,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,10.0,8.032,161.2,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,10.0,8.032,279.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,10.0,8.032,337.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,10.0,8.032,108.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,10.0,8.032,70.6,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,10.0,8.032,354.1,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,10.0,8.032,217.1,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,10.0,8.032,331.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,20.0,16.064,226.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,20.0,16.064,319.4,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,20.0,16.064,78.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,20.0,16.064,185.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,20.0,16.064,79.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,20.0,16.064,149.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,20.0,16.064,282.6,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,20.0,16.064,114.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,50.0,40.161,34.4,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,50.0,40.161,55.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,50.0,40.161,147.5,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,50.0,40.161,63.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,50.0,40.161,275.3,True,contradicted,0,56,8
site_ohrc_m1363141432re_w05_t,1.245,50.0,40.161,192.9,True,contradicted,0,56,8
site_ohrc_m1363141432re_w05_t,1.245,50.0,40.161,226.7,True,contradicted,0,64,0
site_ohrc_m1363141432re_w05_t,1.245,50.0,40.161,258.2,True,contradicted,0,56,8
site_ohrc_m1363141432re_w05_t,1.245,100.0,80.321,208.2,True,contradicted,0,51,13
site_ohrc_m1363141432re_w05_t,1.245,100.0,80.321,169.1,True,contradicted,0,56,8
site_ohrc_m1363141432re_w05_t,1.245,100.0,80.321,185.4,True,contradicted,0,56,8
site_ohrc_m1363141432re_w05_t,1.245,100.0,80.321,61.5,True,contradicted,0,56,8
site_ohrc_m1363141432re_w05_t,1.245,100.0,80.321,103.8,True,contradicted,0,56,8
site_ohrc_m1363141432re_w05_t,1.245,100.0,80.321,98.9,True,contradicted,0,56,8
site_ohrc_m1363141432re_w05_t,1.245,100.0,80.321,294.0,True,contradicted,0,56,8
site_ohrc_m1363141432re_w05_t,1.245,100.0,80.321,38.0,True,contradicted,0,49,15
site_ohrc_m1363141432re_w05_t,1.245,200.0,160.643,355.7,True,contradicted,0,48,16
site_ohrc_m1363141432re_w05_t,1.245,200.0,160.643,105.8,True,contradicted,0,42,22
site_ohrc_m1363141432re_w05_t,1.245,200.0,160.643,38.7,True,contradicted,0,38,26
site_ohrc_m1363141432re_w05_t,1.245,200.0,160.643,287.8,True,contradicted,0,42,22
site_ohrc_m1363141432re_w05_t,1.245,200.0,160.643,274.4,True,contradicted,0,40,24
site_ohrc_m1363141432re_w05_t,1.245,200.0,160.643,43.7,True,contradicted,0,36,28
site_ohrc_m1363141432re_w05_t,1.245,200.0,160.643,214.4,True,contradicted,0,42,22
site_ohrc_m1363141432re_w05_t,1.245,200.0,160.643,214.9,True,contradicted,0,42,22
site_ohrc_m1363141432re_w06_t,1.245,0.0,0.0,153.1,False,agrees,64,0,0
site_ohrc_m1363141432re_w06_t,1.245,0.0,0.0,239.1,False,agrees,64,0,0
site_ohrc_m1363141432re_w06_t,1.245,1.0,0.803,264.1,False,agrees,64,0,0
site_ohrc_m1363141432re_w06_t,1.245,1.0,0.803,8.8,False,agrees,64,0,0
site_ohrc_m1363141432re_w06_t,1.245,1.0,0.803,269.9,False,agrees,64,0,0
site_ohrc_m1363141432re_w06_t,1.245,1.0,0.803,187.5,False,agrees,64,0,0
site_ohrc_m1363141432re_w06_t,1.245,1.0,0.803,319.8,False,agrees,64,0,0
site_ohrc_m1363141432re_w06_t,1.245,1.0,0.803,123.2,False,agrees,64,0,0
site_ohrc_m1363141432re_w06_t,1.245,1.0,0.803,104.2,False,agrees,64,0,0
site_ohrc_m1363141432re_w06_t,1.245,1.0,0.803,76.9,False,agrees,64,0,0
site_ohrc_m1363141432re_w06_t,1.245,2.0,1.606,30.9,False,agrees,53,11,0
site_ohrc_m1363141432re_w06_t,1.245,2.0,1.606,69.4,False,agrees,55,9,0
site_ohrc_m1363141432re_w06_t,1.245,2.0,1.606,14.5,False,agrees,60,4,0
site_ohrc_m1363141432re_w06_t,1.245,2.0,1.606,225.1,False,agrees,55,9,0
site_ohrc_m1363141432re_w06_t,1.245,2.0,1.606,15.6,False,agrees,57,7,0
site_ohrc_m1363141432re_w06_t,1.245,2.0,1.606,94.5,False,agrees,62,2,0
site_ohrc_m1363141432re_w06_t,1.245,2.0,1.606,215.6,False,agrees,54,10,0
site_ohrc_m1363141432re_w06_t,1.245,2.0,1.606,267.7,False,agrees,64,0,0
site_ohrc_m1363141432re_w06_t,1.245,3.0,2.41,328.6,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,3.0,2.41,329.9,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,3.0,2.41,50.2,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,3.0,2.41,129.6,False,unconfirmed,19,45,0
site_ohrc_m1363141432re_w06_t,1.245,3.0,2.41,178.9,False,agrees,38,26,0
site_ohrc_m1363141432re_w06_t,1.245,3.0,2.41,289.2,False,unconfirmed,17,47,0
site_ohrc_m1363141432re_w06_t,1.245,3.0,2.41,271.7,False,agrees,46,18,0
site_ohrc_m1363141432re_w06_t,1.245,3.0,2.41,126.8,False,unconfirmed,18,46,0
site_ohrc_m1363141432re_w06_t,1.245,5.0,4.016,120.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,5.0,4.016,214.6,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,5.0,4.016,38.0,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,5.0,4.016,284.3,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,5.0,4.016,95.3,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,5.0,4.016,310.8,True,contradicted,0,64,0
site_ohrc_m1363141432re_w06_t,1.245,5.0,4.016,350.9,True,contradicted,0,64,0
