pair_id,sun_delta_deg,shift_x,shift_y,seed,gsd_mpp,cell_row,cell_col,state,n_inliers,n_raw,local_inlier_ratio,median_inlier_residual_px,area_dx,area_dy,area_ncc,area_agrees,true_error_px,true_error_m,global_contradicted,global_shift_dx,global_shift_dy,global_ncc,method_used,fallback_rmse_gt_px,pair_rmse_gt_px,pair_inlier_ratio
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,4,0,verified,18,18,1.0,0.2870410721180282,0.0,0.0,0.476866278464094,True,0.19227199256420135,11.536319553852081,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,4,1,verified,33,33,1.0,0.2672494720155847,0.0,0.0,0.9967061360179058,True,0.1979481279850006,11.876887679100037,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,4,2,verified,29,29,1.0,0.21700301336482053,0.0,0.0,0.9948013827809404,True,0.20520056784152985,12.31203407049179,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,4,3,verified,27,27,1.0,0.1873143451675049,0.0,0.0,0.9982385952203965,True,0.21393147110939026,12.835888266563416,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,4,4,verified,30,30,1.0,0.16846086657484402,0.0,0.0,0.9978995924263782,True,0.22405020892620087,13.443012535572052,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,4,5,verified,30,30,1.0,0.18649925010542445,0.0,0.0,0.9975496648726059,True,0.23553191125392914,14.131914675235748,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,4,6,verified,26,26,1.0,0.1412337607416581,0.0,0.0,0.9963756870489151,True,0.24834874272346497,14.900924563407898,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,4,7,verified,24,24,1.0,0.21551085585268304,0.0,0.0,0.9935048030196683,True,0.2625429034233093,15.75257420539856,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,5,0,verified,18,18,1.0,0.2718054979669915,0.0,0.0,0.5420367678852981,True,0.18803821504116058,11.282292902469635,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,5,1,verified,31,31,1.0,0.2066390093810556,0.0,0.0,0.9947836647079359,True,0.19389031827449799,11.63341909646988,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,5,2,verified,36,36,1.0,0.24060209569717378,0.0,0.0,0.9960749081653814,True,0.20142397284507751,12.08543837070465,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,5,3,verified,28,28,1.0,0.210576637883214,0.0,0.0,0.9980081197359589,True,0.21050310134887695,12.630186080932617,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,5,4,verified,34,34,1.0,0.2027854845453323,0.0,0.0,0.9984699399844021,True,0.22101017832756042,13.260610699653625,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,5,5,verified,28,28,1.0,0.2268720306913711,0.0,0.0,0.9974187394895033,True,0.23289264738559723,13.973558843135834,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,5,6,verified,28,28,1.0,0.15357173394190893,0.0,0.0,0.9967758282910064,True,0.2461002767086029,14.766016602516174,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,5,7,verified,18,18,1.0,0.16658599137579222,0.0,0.0,0.9891622485759672,True,0.2606565058231354,15.639390349388123,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,6,0,weak,17,17,1.0,0.22330493921943434,-8.0,-3.0,0.6488009536669712,False,0.18325234949588776,10.995140969753265,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,6,1,verified,33,33,1.0,0.24796846149551138,0.0,0.0,0.9993801959654652,True,0.18919675052165985,11.351805031299591,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,6,2,verified,33,33,1.0,0.22596429612362606,0.0,0.0,0.9921448533714969,True,0.19694784283638,11.8168705701828,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,6,3,verified,28,28,1.0,0.23318905490092562,0.0,0.0,0.9981656333285472,True,0.2063441127538681,12.380646765232086,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,6,4,verified,36,36,1.0,0.17561134625523175,0.0,0.0,0.9986352076926858,True,0.21721871197223663,13.033122718334198,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,6,5,verified,34,34,1.0,0.22062384069410212,0.0,0.0,0.9968102319367822,True,0.2295038104057312,13.770228624343872,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,6,6,verified,22,22,1.0,0.17074440906253596,0.0,0.0,0.992014232268147,True,0.2431180775165558,14.587084650993347,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,6,7,verified,21,22,0.9545454545454546,0.17550983933382835,0.0,0.0,0.9974134839623863,True,0.25807979702949524,15.484787821769714,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,7,0,weak,6,6,1.0,0.3246597123458455,-8.0,13.0,0.7281663241141033,False,0.1779950112104416,10.679700672626495,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,7,1,verified,11,11,1.0,0.34220334305132954,0.0,0.0,0.6163199984255423,True,0.18391667306423187,11.035000383853912,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,7,2,verified,12,12,1.0,0.23518270093368995,0.0,0.0,0.6174759253242537,True,0.19180895388126373,11.508537232875824,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,7,3,verified,8,8,1.0,0.24611901666762886,0.0,0.0,0.6220750364553138,True,0.2014608383178711,12.087650299072266,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,7,4,verified,12,12,1.0,0.19734264678936814,0.0,0.0,0.6127315419926109,True,0.2126815915107727,12.760895490646362,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,7,5,verified,10,10,1.0,0.31837372598642233,0.0,0.0,0.5671913893393524,True,0.22535721957683563,13.521433174610138,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,7,6,verified,9,9,1.0,0.1439004613393436,0.0,0.0,0.5939165961677151,True,0.23938514292240143,14.363108575344086,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+7.77_y-12.42_s3,0.0,7.767790005723492,-12.418273920846806,3,60.0,7,7,verified,8,8,1.0,0.24247148526779783,0.0,0.0,0.6677901379332969,True,0.25475433468818665,15.285260081291199,False,0,0,0.71509129833852,loftr+magsac++,,0.22328296303749084,0.999346832135859
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,0,0,verified,8,8,1.0,0.05703638695149159,0.0,0.0,0.4700936313858145,True,0.07511285692453384,4.506771415472031,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,0,1,verified,25,25,1.0,0.07866866650152025,0.0,0.0,0.9959262768994004,True,0.07287723571062088,4.372634142637253,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,0,2,verified,22,22,1.0,0.06083114188639867,0.0,0.0,0.9923152727896579,True,0.07051821053028107,4.231092631816864,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,0,3,verified,25,25,1.0,0.07062090033436734,0.0,0.0,0.9898629241189263,True,0.06799905002117157,4.079943001270294,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,0,4,verified,24,24,1.0,0.06706291164521677,0.0,0.0,0.9909225943088419,True,0.06532005220651627,3.919203132390976,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,0,5,verified,20,20,1.0,0.0690715497957551,0.0,0.0,0.9822703029471426,True,0.06252750754356384,3.7516504526138306,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,0,6,verified,26,26,1.0,0.054850023082853985,0.0,0.0,0.9902185281195044,True,0.05972438305616379,3.5834629833698273,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,0,7,verified,18,18,1.0,0.06961506670002537,0.0,0.0,0.9869260810399262,True,0.05708957836031914,3.4253747016191483,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,1,0,verified,12,12,1.0,0.05000057761733742,0.0,0.0,0.4356078775201994,True,0.07604829967021942,4.562897980213165,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,1,1,verified,35,35,1.0,0.05613777241100582,0.0,0.0,0.9991432262568459,True,0.07434529811143875,4.460717886686325,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,1,2,verified,28,28,1.0,0.057241100794567,0.0,0.0,0.9999094804359618,True,0.07251816242933273,4.351089745759964,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,1,3,verified,35,35,1.0,0.05504913744569705,0.0,0.0,0.9998220667500568,True,0.07052671164274216,4.231602698564529,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,1,4,verified,36,36,1.0,0.07436128615116369,0.0,0.0,0.9998849167096612,True,0.0683683529496193,4.102101176977158,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,1,5,verified,30,30,1.0,0.059204383290786075,0.0,0.0,0.9990486920145432,True,0.0660816878080368,3.9649012684822083,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,1,6,verified,34,34,1.0,0.059564552897527295,0.0,0.0,0.9987832766219695,True,0.06375536322593689,3.8253217935562134,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,1,7,verified,22,22,1.0,0.05643318247472924,0.0,0.0,0.9977780517955366,True,0.06154472008347511,3.6926832050085068,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,2,0,weak,12,12,1.0,0.0545906819026053,-18.0,1.0,0.5261423134521859,False,0.0766453966498375,4.59872379899025,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,2,1,verified,36,36,1.0,0.04902107009889224,0.0,0.0,0.9995188127904753,True,0.0754820927977562,4.528925567865372,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,2,2,verified,30,30,1.0,0.05248254099537535,0.0,0.0,0.9994247282172213,True,0.07419426739215851,4.4516560435295105,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,2,3,verified,36,36,1.0,0.058801867361693766,0.0,0.0,0.9997869664347516,True,0.07273871451616287,4.364322870969772,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,2,4,verified,36,36,1.0,0.06778611951593866,0.0,0.0,0.9997643508080912,True,0.07110758125782013,4.266454875469208,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,2,5,verified,30,30,1.0,0.056396414484011954,0.0,0.0,0.9994577282882536,True,0.06933289021253586,4.1599734127521515,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,2,6,verified,36,36,1.0,0.06742506361508471,0.0,0.0,0.999278787489052,True,0.06749612092971802,4.049767255783081,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,2,7,verified,24,24,1.0,0.06215050783035011,0.0,0.0,0.9987140774853143,True,0.06573041528463364,3.943824917078018,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,3,0,weak,12,12,1.0,0.06456469491771599,-18.0,-7.0,0.722950518075453,False,0.07689277082681656,4.6135662496089935,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,3,1,verified,36,36,1.0,0.05419374699890979,0.0,0.0,0.9996388736293272,True,0.07627272605895996,4.576363563537598,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,3,2,verified,30,30,1.0,0.061651050297857515,0.0,0.0,0.9997580506269944,True,0.07552594691514969,4.531556814908981,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,3,3,verified,36,36,1.0,0.06394001035296061,0.0,0.0,0.9997756966398674,True,0.07460580766201019,4.476348459720612,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,3,4,verified,36,36,1.0,0.041119313894397255,0.0,0.0,0.999577677560864,True,0.07350317388772964,4.410190433263779,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,3,5,verified,30,30,1.0,0.06141592521139084,0.0,0.0,0.9994375233414828,True,0.07224326580762863,4.334595948457718,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,3,6,verified,36,36,1.0,0.07390479580800942,0.0,0.0,0.9995770451793922,True,0.07090004533529282,4.254002720117569,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,3,7,verified,24,24,1.0,0.07906656985112621,0.0,0.0,0.9985149655123683,True,0.06959313154220581,4.175587892532349,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,4,0,verified,12,12,1.0,0.06684857358283035,0.0,0.0,0.4726155734616812,True,0.07679087668657303,4.607452601194382,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,4,1,verified,36,36,1.0,0.06378655025815966,0.0,0.0,0.9995276068078927,True,0.07671501487493515,4.602900892496109,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,4,2,verified,30,30,1.0,0.048802338343896384,0.0,0.0,0.9992696409721948,True,0.07650920003652573,4.590552002191544,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,4,3,verified,36,36,1.0,0.058361274647006155,0.0,0.0,0.9997506509314394,True,0.07612811774015427,4.567687064409256,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,4,4,verified,36,36,1.0,0.06202273247956333,0.0,0.0,0.9997257478621764,True,0.07555574923753738,4.533344954252243,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,4,5,verified,30,30,1.0,0.05080515619901296,0.0,0.0,0.9996551816015182,True,0.07481208443641663,4.488725066184998,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,4,6,verified,36,36,1.0,0.055250279619285934,0.0,0.0,0.9995557032340011,True,0.07396864891052246,4.438118934631348,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,4,7,verified,24,24,1.0,0.06302961176839365,0.0,0.0,0.9988353543813958,True,0.07312730699777603,4.387638419866562,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,5,0,verified,12,12,1.0,0.08043261728707687,0.0,0.0,0.5228882753602507,True,0.07634773850440979,4.580864310264587,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,5,1,verified,36,36,1.0,0.060279226445907705,0.0,0.0,0.9992711829764005,True,0.07682011276483536,4.6092067658901215,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,5,2,verified,30,30,1.0,0.061625794514136904,0.0,0.0,0.9994171794114051,True,0.07716261595487595,4.629756957292557,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,5,3,verified,36,36,1.0,0.05383984596044099,0.0,0.0,0.9996982768243916,True,0.07731668651103973,4.639001190662384,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,5,4,verified,36,36,1.0,0.05698325614061031,0.0,0.0,0.999778629110057,True,0.07727520912885666,4.6365125477313995,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,5,5,verified,30,30,1.0,0.06294792073369473,0.0,0.0,0.9996639906829954,True,0.07704925537109375,4.622955322265625,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,5,6,verified,36,36,1.0,0.06390332026339415,0.0,0.0,0.9995968898900636,True,0.0767042487859726,4.602254927158356,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,5,7,verified,24,24,1.0,0.06124921016548268,0.0,0.0,0.9978654974267771,True,0.0763373076915741,4.580238461494446,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,6,0,weak,12,12,1.0,0.045987741904183685,-18.0,-4.0,0.7073214609737268,False,0.07555653154850006,4.533391892910004,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,6,1,verified,36,36,1.0,0.05752591172849576,0.0,0.0,0.9999175115128038,True,0.07657899707555771,4.5947398245334625,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,6,2,verified,30,30,1.0,0.05587749377798207,0.0,0.0,0.9989619491170421,True,0.07746640592813492,4.647984355688095,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,6,3,verified,36,36,1.0,0.057212807735860974,0.0,0.0,0.9997323710020263,True,0.07816095650196075,4.689657390117645,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,6,4,verified,36,36,1.0,0.04836065212592111,0.0,0.0,0.9997918056841171,True,0.07864945381879807,4.718967229127884,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,6,5,verified,30,30,1.0,0.05452500264603352,0.0,0.0,0.9995204349065933,True,0.07894627004861832,4.736776202917099,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,6,6,verified,36,36,1.0,0.05429811774667943,0.0,0.0,0.9990198368404344,True,0.07910259068012238,4.7461554408073425,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,6,7,verified,24,24,1.0,0.05119313165142528,0.0,0.0,0.9993524634123808,True,0.07921431958675385,4.752859175205231,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,7,0,weak,4,4,1.0,0.035736677385443595,-18.0,9.0,0.7959835854414978,False,0.07440999150276184,4.4645994901657104,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,7,1,verified,12,12,1.0,0.0569401820498176,0.0,0.0,0.7757334944327968,True,0.07598710805177689,4.559226483106613,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,7,2,verified,10,10,1.0,0.05092462904224784,0.0,0.0,0.7644007104940339,True,0.07742321491241455,4.645392894744873,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
synthetic_d000_x+18.06_y-9.12_s4,0.0,18.056673266868412,-9.124069366227662,4,60.0,7,3,verified,12,12,1.0,0.04484755931021428,0.0,0.0,0.7791750005598305,True,0.07865980267524719,4.7195881605148315,False,0,0,0.8427442284761196,loftr+magsac++,,0.07435204833745956,1.0
